,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
1567,2047-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,238024.0,10636.0
1568,2047-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],27.0,238511.0,10663.0
1569,2047-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],27.0,239155.0,10690.0
1570,2047-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],21.0,239655.0,10711.0
1571,2047-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],34.0,240268.0,10745.0
1572,2048-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],49.0,240567.0,10794.0
1573,2048-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],67.0,241039.0,10861.0
1574,2048-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],58.0,241337.0,10919.0
1575,2048-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],48.0,241106.0,10967.0
1576,2048-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],19.0,241155.0,10986.0
1577,2048-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,241531.0,10997.0
1578,2048-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,241958.0,11002.0
1579,2048-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,242144.0,11009.0
1580,2048-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,242580.0,11019.0
1581,2048-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,243515.0,11028.0
1582,2048-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],23.0,243934.0,11051.0
1583,2048-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],22.0,244389.0,11073.0
1584,2049-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],29.0,244905.0,11102.0
1585,2049-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],64.0,245700.0,11166.0
1586,2049-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],33.0,246544.0,11199.0
1587,2049-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],46.0,247746.0,11245.0
1588,2049-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],36.0,248670.0,11281.0
1589,2049-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],20.0,249621.0,11301.0
1590,2049-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,250392.0,11312.0
1591,2049-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,251030.0,11323.0
1592,2049-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,251715.0,11333.0
1593,2049-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,252568.0,11349.0
1594,2049-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],19.0,253064.0,11368.0
1595,2049-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],28.0,253848.0,11396.0
1596,2050-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],42.0,254531.0,11438.0
1597,2050-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],48.0,255154.0,11486.0
1598,2050-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,255998.0,11548.0
1599,2050-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],50.0,257203.0,11598.0
1600,2050-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],23.0,258263.0,11621.0
1601,2050-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],12.0,259156.0,11633.0
1602,2050-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,259948.0,11643.0
1603,2050-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,260818.0,11649.0
1604,2050-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,261758.0,11655.0
1605,2050-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,262749.0,11665.0
1606,2050-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,263268.0,11678.0
1607,2050-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],25.0,263915.0,11703.0
1608,2051-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],44.0,264627.0,11747.0
1609,2051-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],84.0,265199.0,11831.0
1610,2051-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,265655.0,11893.0
1611,2051-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],30.0,265956.0,11923.0
1612,2051-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,266514.0,11936.0
1613,2051-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,266986.0,11944.0
1614,2051-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,267137.0,11950.0
1615,2051-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,268710.0,11955.0
1616,2051-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,269131.0,11965.0
1617,2051-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],28.0,269423.0,11993.0
1618,2052-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],66.0,269742.0,12059.0
1619,2052-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],64.0,270110.0,12123.0
1620,2052-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,270153.0,12185.0
1621,2052-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],28.0,269896.0,12213.0
1622,2052-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,270299.0,12228.0
1623,2052-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,271168.0,12236.0
1624,2052-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,271655.0,12244.0
1625,2052-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,272054.0,12254.0
1626,2052-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,272557.0,12259.0
1627,2052-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,272869.0,12265.0
1628,2052-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,273119.0,12280.0
1629,2052-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],41.0,273432.0,12321.0
1630,2053-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,273773.0,12383.0
1631,2053-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],60.0,274128.0,12443.0
1632,2053-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],56.0,274466.0,12499.0
1633,2053-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],28.0,274971.0,12527.0
1634,2053-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],12.0,275546.0,12539.0
1635,2053-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,276441.0,12548.0
1636,2053-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,277678.0,12554.0
1637,2053-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],-1.0,278592.0,12553.0
1638,2053-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],2.0,279172.0,12555.0
1639,2053-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],4.0,279813.0,12559.0
1640,2053-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,280137.0,12564.0
1641,2053-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],18.0,280547.0,12582.0
1642,2054-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],59.0,281294.0,12641.0
1643,2054-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],57.0,281831.0,12698.0
1644,2054-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],56.0,282927.0,12754.0
1645,2054-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],39.0,284456.0,12793.0
1646,2054-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],21.0,284933.0,12814.0
1647,2054-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],12.0,285856.0,12826.0
1648,2054-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,286790.0,12835.0
1649,2054-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,287557.0,12841.0
1650,2054-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,288216.0,12848.0
1651,2054-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,289404.0,12861.0
1652,2054-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,289963.0,12876.0
1653,2054-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],46.0,290912.0,12922.0
1654,2055-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],61.0,291643.0,12983.0
1655,2055-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],59.0,292540.0,13042.0
1656,2055-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],59.0,293616.0,13101.0
1657,2055-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],30.0,294957.0,13131.0
1658,2055-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],19.0,296109.0,13150.0
1659,2055-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,297776.0,13161.0
1660,2055-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,300159.0,13171.0
1661,2055-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],4.0,302070.0,13175.0
1662,2055-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,303611.0,13181.0
1663,2055-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,305111.0,13190.0
1664,2055-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,306025.0,13201.0
1665,2055-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],33.0,306760.0,13234.0
1666,2056-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],64.0,307294.0,13298.0
1667,2056-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,307715.0,13360.0
1668,2056-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,308764.0,13422.0
1669,2056-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],42.0,310045.0,13464.0
1670,2056-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],14.0,310849.0,13478.0
1671,2056-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,311073.0,13486.0
1672,2056-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],14.0,311682.0,13500.0
1673,2056-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,312159.0,13513.0
1674,2056-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,312596.0,13524.0
1675,2056-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],25.0,313213.0,13549.0
1676,2056-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],21.0,313834.0,13570.0
1677,2056-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],44.0,314387.0,13614.0
1678,2057-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],67.0,314736.0,13681.0
1679,2057-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],66.0,314868.0,13747.0
1680,2057-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],65.0,314692.0,13812.0
1681,2057-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],30.0,314513.0,13842.0
1682,2057-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,314761.0,13858.0
1683,2057-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,315232.0,13868.0
1684,2057-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,315725.0,13877.0
1685,2057-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,316076.0,13884.0
1686,2057-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,317193.0,13895.0
1687,2057-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,318125.0,13908.0
1688,2057-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],25.0,318394.0,13933.0
1689,2057-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],41.0,318592.0,13974.0
1690,2058-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],67.0,318865.0,14041.0
1691,2058-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],66.0,319346.0,14107.0
1692,2058-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],66.0,319895.0,14173.0
1693,2058-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],64.0,320361.0,14237.0
1694,2058-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],24.0,320787.0,14261.0
1695,2058-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,321400.0,14274.0
1696,2058-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],12.0,322255.0,14286.0
1697,2058-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,322989.0,14301.0
1698,2058-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],27.0,323915.0,14328.0
1699,2058-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],27.0,324980.0,14355.0
1700,2058-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],26.0,325527.0,14381.0
1701,2058-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],42.0,326188.0,14423.0
1702,2059-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],65.0,326971.0,14488.0
1703,2059-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],77.0,327714.0,14565.0
1704,2059-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],65.0,328444.0,14630.0
1705,2059-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],55.0,329487.0,14685.0
1706,2059-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],42.0,330251.0,14727.0
1707,2059-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],22.0,330865.0,14749.0
1708,2059-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,331627.0,14762.0
1709,2059-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],21.0,332531.0,14783.0
1710,2059-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],27.0,333387.0,14810.0
1711,2059-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],31.0,334537.0,14841.0
1712,2059-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],30.0,335047.0,14871.0
1713,2059-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],60.0,335749.0,14931.0
1714,2060-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],74.0,336045.0,15005.0
1715,2060-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],72.0,336233.0,15077.0
1716,2060-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],57.0,336158.0,15134.0
1717,2060-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],34.0,336271.0,15168.0
1718,2060-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],25.0,336433.0,15193.0
1719,2060-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,337016.0,15209.0
1720,2060-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,337492.0,15220.0
1721,2060-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,338180.0,15229.0
1722,2060-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],21.0,338717.0,15250.0
1723,2060-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],29.0,339468.0,15279.0
1724,2060-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],54.0,340150.0,15333.0
1725,2060-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],73.0,340699.0,15406.0
1726,2061-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],71.0,341448.0,15477.0
1727,2061-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],70.0,342396.0,15547.0
1728,2061-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],70.0,343468.0,15617.0
1729,2061-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],65.0,344887.0,15682.0
1730,2061-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],33.0,346046.0,15715.0
1731,2061-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],17.0,347360.0,15732.0
1732,2061-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],12.0,348934.0,15744.0
1733,2061-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,350154.0,15752.0
1734,2061-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,351510.0,15767.0
1735,2061-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,352538.0,15776.0
1736,2061-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,353281.0,15792.0
1737,2061-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],27.0,354130.0,15819.0
1738,2062-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],70.0,355124.0,15889.0
1739,2062-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],71.0,355969.0,15960.0
1740,2062-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],71.0,357434.0,16031.0
1741,2062-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],52.0,358620.0,16083.0
1742,2062-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],37.0,359570.0,16120.0
1743,2062-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],22.0,360706.0,16142.0
1744,2062-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],19.0,361853.0,16161.0
1745,2062-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,362518.0,16170.0
1746,2062-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,363048.0,16178.0
1747,2062-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],14.0,364209.0,16192.0
1748,2062-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],21.0,364815.0,16213.0
1749,2062-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],43.0,365353.0,16256.0
1750,2063-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],71.0,365700.0,16327.0
1751,2063-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],68.0,366122.0,16395.0
1752,2063-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],66.0,366411.0,16461.0
1753,2063-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],62.0,366380.0,16523.0
1754,2063-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],30.0,366459.0,16553.0
1755,2063-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,366814.0,16568.0
1756,2063-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,367455.0,16579.0
1757,2063-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,368375.0,16584.0
1758,2063-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,369028.0,16592.0
1759,2063-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],10.0,370086.0,16602.0
1760,2063-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,370534.0,16618.0
1761,2063-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],23.0,370672.0,16641.0
1762,2064-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],38.0,370523.0,16679.0
1763,2064-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],55.0,370619.0,16734.0
1764,2064-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],54.0,370975.0,16788.0
1765,2064-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],55.0,371153.0,16843.0
1766,2064-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],19.0,371228.0,16862.0
1767,2064-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,371404.0,16871.0
1768,2064-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,372158.0,16878.0
1769,2064-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],3.0,373161.0,16881.0
1770,2064-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],13.0,373962.0,16894.0
1771,2064-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],17.0,374770.0,16911.0
1772,2064-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,374983.0,16927.0
1773,2064-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],34.0,375007.0,16961.0
1774,2065-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],50.0,374854.0,17011.0
1775,2065-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],46.0,374650.0,17057.0
1776,2065-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],46.0,374494.0,17103.0
1777,2065-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],25.0,373961.0,17128.0
1778,2065-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],20.0,373794.0,17148.0
1779,2065-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,373414.0,17157.0
1780,2065-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,372960.0,17164.0
1781,2065-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],2.0,372582.0,17166.0
1782,2065-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],2.0,372687.0,17168.0
1783,2065-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,372944.0,17173.0
1784,2065-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,372878.0,17179.0
1785,2065-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],12.0,373046.0,17191.0
1786,2066-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],48.0,373567.0,17239.0
1787,2066-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],47.0,374298.0,17286.0
1788,2066-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],47.0,375317.0,17333.0
1789,2066-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],53.0,376855.0,17386.0
1790,2066-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],23.0,378580.0,17409.0
1791,2066-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,379838.0,17418.0
1792,2066-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,381057.0,17424.0
1793,2066-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,382219.0,17429.0
1794,2066-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],4.0,383564.0,17433.0
1795,2066-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],9.0,384825.0,17442.0
1796,2066-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],23.0,385596.0,17465.0
1797,2066-12-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],55.0,386058.0,17520.0
1798,2067-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],53.0,386105.0,17573.0
1799,2067-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],48.0,386316.0,17621.0
1800,2067-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],46.0,386702.0,17667.0
1801,2067-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],31.0,387371.0,17698.0
1802,2067-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,387886.0,17714.0
1803,2067-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],8.0,388111.0,17722.0
1804,2067-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,388290.0,17728.0
1805,2067-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],4.0,388672.0,17732.0
1806,2067-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],4.0,389025.0,17736.0
1807,2067-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],-5.0,389246.0,17731.0
1808,2067-11-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],-3.0,389234.0,17728.0
1809,2068-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],33.0,389455.0,17761.0
1810,2068-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,390343.0,17776.0
1811,2068-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],15.0,391477.0,17791.0
1812,2068-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,392553.0,17798.0
1813,2068-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,393488.0,17804.0
1814,2068-08-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,394412.0,17809.0
1815,2068-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],3.0,395223.0,17812.0
1816,2069-01-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],2.0,396936.0,17814.0
1817,2069-02-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],-10.0,397361.0,17804.0
1818,2069-03-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,398637.0,17820.0
1819,2069-04-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],16.0,399841.0,17836.0
1820,2069-05-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],11.0,401301.0,17847.0
1821,2069-06-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],5.0,402660.0,17852.0
1822,2069-07-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],3.0,403811.0,17855.0
1823,2069-09-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],6.0,405845.0,17861.0
1824,2069-10-01,Coverage_AZ_NW_Lwr Colo Abv Parker[Percent],7.0,406721.0,17868.0
