,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
3532,2018-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],17.0,10502.0,-900.0
3533,2018-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],53.0,10868.0,-847.0
3534,2019-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,14790.0,-845.0
3535,2019-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,15549.0,-842.0
3536,2019-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],64.0,16274.0,-778.0
3537,2019-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],53.0,16704.0,-725.0
3538,2020-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-53.0,17077.0,-778.0
3539,2020-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-38.0,17246.0,-816.0
3540,2020-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-48.0,17767.0,-864.0
3541,2020-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-52.0,18692.0,-916.0
3542,2020-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-56.0,19448.0,-972.0
3543,2020-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-63.0,19614.0,-1035.0
3544,2020-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-14.0,19766.0,-1049.0
3545,2020-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,20304.0,-1057.0
3546,2020-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-6.0,21174.0,-1063.0
3547,2020-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-2.0,21789.0,-1065.0
3548,2020-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-2.0,22118.0,-1067.0
3549,2020-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-9.0,22241.0,-1076.0
3550,2021-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-61.0,22287.0,-1137.0
3551,2021-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-67.0,22264.0,-1204.0
3552,2021-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-67.0,22274.0,-1271.0
3553,2021-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-68.0,21574.0,-1339.0
3554,2021-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-68.0,20797.0,-1407.0
3555,2021-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-69.0,20134.0,-1476.0
3556,2021-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-69.0,19662.0,-1545.0
3557,2021-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-12.0,19440.0,-1557.0
3558,2021-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-9.0,19507.0,-1566.0
3559,2021-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,19317.0,-1574.0
3560,2021-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-6.0,19369.0,-1580.0
3561,2021-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-12.0,19563.0,-1592.0
3562,2022-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],50.0,20129.0,-1542.0
3563,2022-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],47.0,20622.0,-1495.0
3564,2022-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],47.0,20811.0,-1448.0
3565,2022-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],43.0,21999.0,-1405.0
3566,2022-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],49.0,23705.0,-1356.0
3567,2022-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],37.0,24720.0,-1319.0
3568,2022-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],6.0,25909.0,-1313.0
3569,2022-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],9.0,26745.0,-1304.0
3570,2022-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],8.0,27373.0,-1296.0
3571,2022-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],11.0,28044.0,-1285.0
3572,2022-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],20.0,28560.0,-1265.0
3573,2023-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],6.0,32092.0,-1259.0
3574,2023-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,32526.0,-1255.0
3575,2023-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-1.0,33074.0,-1256.0
3576,2023-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,33418.0,-1252.0
3577,2023-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],47.0,33853.0,-1205.0
3578,2024-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],56.0,38082.0,-1149.0
3579,2024-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],64.0,39669.0,-1085.0
3580,2024-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],22.0,41195.0,-1063.0
3581,2024-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],15.0,42330.0,-1048.0
3582,2024-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],13.0,43176.0,-1035.0
3583,2024-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],14.0,43707.0,-1021.0
3584,2024-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],16.0,44115.0,-1005.0
3585,2025-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-53.0,45740.0,-1058.0
3586,2025-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-62.0,45452.0,-1120.0
3587,2025-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-10.0,45361.0,-1130.0
3588,2025-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-10.0,45156.0,-1140.0
3589,2025-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],28.0,45386.0,-1112.0
3590,2025-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-23.0,45645.0,-1135.0
3591,2026-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],45.0,48103.0,-1090.0
3592,2026-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],58.0,49378.0,-1032.0
3593,2026-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],20.0,50528.0,-1012.0
3594,2026-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],26.0,51772.0,-986.0
3595,2026-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],70.0,52803.0,-916.0
3596,2026-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],64.0,53326.0,-852.0
3597,2026-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],61.0,53896.0,-791.0
3598,2027-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],62.0,54522.0,-729.0
3599,2027-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],43.0,56696.0,-686.0
3600,2027-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],57.0,58331.0,-629.0
3601,2027-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],69.0,60210.0,-560.0
3602,2027-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],69.0,61749.0,-491.0
3603,2027-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],69.0,62831.0,-422.0
3604,2027-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],68.0,63594.0,-354.0
3605,2027-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],67.0,64399.0,-287.0
3606,2027-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],64.0,65178.0,-223.0
3607,2028-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],17.0,68185.0,-206.0
3608,2028-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],7.0,69209.0,-199.0
3609,2028-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,69613.0,-196.0
3610,2028-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,69957.0,-192.0
3611,2029-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-40.0,69851.0,-232.0
3612,2029-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-54.0,69685.0,-286.0
3613,2029-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-62.0,69575.0,-348.0
3614,2029-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-23.0,69308.0,-371.0
3615,2029-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-18.0,69411.0,-389.0
3616,2029-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-17.0,69482.0,-406.0
3617,2029-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-60.0,69313.0,-466.0
3618,2029-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-52.0,69189.0,-518.0
3619,2030-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],53.0,71638.0,-465.0
3620,2030-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],7.0,72822.0,-458.0
3621,2030-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],6.0,73837.0,-452.0
3622,2030-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,74303.0,-448.0
3623,2030-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,74386.0,-446.0
3624,2030-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-13.0,74245.0,-459.0
3625,2031-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-48.0,74130.0,-507.0
3626,2031-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-50.0,73638.0,-557.0
3627,2031-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-60.0,72769.0,-617.0
3628,2031-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-65.0,72204.0,-682.0
3629,2031-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,71659.0,-752.0
3630,2031-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-23.0,71130.0,-775.0
3631,2031-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,70748.0,-845.0
3632,2031-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,70267.0,-915.0
3633,2031-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-69.0,69953.0,-984.0
3634,2032-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-58.0,69824.0,-1042.0
3635,2032-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-53.0,69714.0,-1095.0
3636,2032-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,69428.0,-1165.0
3637,2032-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,69193.0,-1235.0
3638,2032-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,69212.0,-1305.0
3639,2032-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-20.0,69422.0,-1325.0
3640,2032-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-12.0,69186.0,-1337.0
3641,2032-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-6.0,68696.0,-1343.0
3642,2032-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,68384.0,-1341.0
3643,2032-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,68307.0,-1339.0
3644,2032-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-7.0,68091.0,-1346.0
3645,2032-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-62.0,67967.0,-1408.0
3646,2033-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-60.0,67704.0,-1468.0
3647,2033-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-56.0,67437.0,-1524.0
3648,2033-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-23.0,66991.0,-1547.0
3649,2033-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-41.0,65617.0,-1588.0
3650,2033-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-54.0,65038.0,-1642.0
3651,2033-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-14.0,64610.0,-1656.0
3652,2033-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-32.0,63662.0,-1688.0
3653,2033-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-16.0,62994.0,-1704.0
3654,2033-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],17.0,62748.0,-1687.0
3655,2033-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-17.0,62494.0,-1704.0
3656,2033-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-67.0,62121.0,-1771.0
3657,2034-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-65.0,61622.0,-1836.0
3658,2034-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-69.0,61341.0,-1905.0
3659,2034-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,61252.0,-1975.0
3660,2034-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,60675.0,-2045.0
3661,2034-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,60224.0,-2115.0
3662,2034-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-64.0,59716.0,-2179.0
3663,2034-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-67.0,59104.0,-2246.0
3664,2034-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-19.0,58406.0,-2265.0
3665,2034-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-13.0,57888.0,-2278.0
3666,2034-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-7.0,57540.0,-2285.0
3667,2034-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-12.0,57061.0,-2297.0
3668,2034-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,56478.0,-2367.0
3669,2035-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,55913.0,-2437.0
3670,2035-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,55483.0,-2507.0
3671,2035-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-41.0,55010.0,-2548.0
3672,2035-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-44.0,54531.0,-2592.0
3673,2035-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-3.0,54739.0,-2595.0
3674,2035-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,55195.0,-2603.0
3675,2035-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-5.0,55565.0,-2608.0
3676,2035-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-2.0,55860.0,-2610.0
3677,2035-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-3.0,55636.0,-2613.0
3678,2035-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-11.0,55410.0,-2624.0
3679,2036-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-67.0,55293.0,-2691.0
3680,2036-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,55082.0,-2761.0
3681,2036-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-67.0,54630.0,-2828.0
3682,2036-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-28.0,54294.0,-2856.0
3683,2036-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-14.0,54011.0,-2870.0
3684,2036-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,53816.0,-2878.0
3685,2036-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-5.0,53501.0,-2883.0
3686,2036-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-3.0,54134.0,-2886.0
3687,2036-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-5.0,54102.0,-2891.0
3688,2036-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-16.0,53987.0,-2907.0
3689,2037-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],48.0,56521.0,-2859.0
3690,2037-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],9.0,57656.0,-2850.0
3691,2037-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],6.0,58932.0,-2844.0
3692,2037-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,59910.0,-2841.0
3693,2037-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,60401.0,-2839.0
3694,2037-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,60602.0,-2837.0
3695,2037-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,60590.0,-2834.0
3696,2038-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-1.0,60533.0,-2835.0
3697,2038-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],9.0,60833.0,-2826.0
3698,2038-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,60915.0,-2822.0
3699,2038-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],7.0,60868.0,-2815.0
3700,2038-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],5.0,60989.0,-2810.0
3701,2038-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-3.0,60957.0,-2813.0
3702,2038-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],1.0,60899.0,-2812.0
3703,2038-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,60649.0,-2808.0
3704,2038-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,60192.0,-2878.0
3705,2039-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],1.0,62503.0,-2877.0
3706,2039-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-11.0,62937.0,-2888.0
3707,2039-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-14.0,63163.0,-2902.0
3708,2039-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-44.0,62986.0,-2946.0
3709,2040-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-13.0,61189.0,-2959.0
3710,2040-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,60943.0,-2967.0
3711,2040-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-6.0,60794.0,-2973.0
3712,2040-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,60842.0,-2981.0
3713,2040-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,60829.0,-2978.0
3714,2041-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-11.0,60009.0,-2989.0
3715,2041-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,60326.0,-2997.0
3716,2041-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,60746.0,-3005.0
3717,2041-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-9.0,60864.0,-3014.0
3718,2041-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-6.0,60861.0,-3020.0
3719,2041-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-40.0,60895.0,-3060.0
3720,2042-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],47.0,63852.0,-3013.0
3721,2042-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],59.0,65084.0,-2954.0
3722,2042-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],37.0,66159.0,-2917.0
3723,2042-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],31.0,66934.0,-2886.0
3724,2042-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],32.0,67318.0,-2854.0
3725,2042-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],43.0,67682.0,-2811.0
3726,2042-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],56.0,67938.0,-2755.0
3727,2043-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],6.0,69166.0,-2749.0
3728,2043-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,69789.0,-2745.0
3729,2043-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,70351.0,-2742.0
3730,2043-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],1.0,70812.0,-2741.0
3731,2043-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],5.0,70841.0,-2736.0
3732,2043-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,70814.0,-2734.0
3733,2044-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-3.0,69445.0,-2737.0
3734,2044-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,68863.0,-2735.0
3735,2044-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],12.0,69001.0,-2723.0
3736,2044-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],8.0,69058.0,-2715.0
3737,2044-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-56.0,68909.0,-2771.0
3738,2045-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-46.0,68711.0,-2817.0
3739,2045-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-21.0,68217.0,-2838.0
3740,2045-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-35.0,67866.0,-2873.0
3741,2045-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-57.0,67268.0,-2930.0
3742,2045-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-14.0,66716.0,-2944.0
3743,2045-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-11.0,66113.0,-2955.0
3744,2045-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-9.0,65472.0,-2964.0
3745,2045-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],-9.0,64985.0,-2973.0
3746,2045-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-10.0,64955.0,-2983.0
3747,2046-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-45.0,64664.0,-3028.0
3748,2046-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-30.0,64327.0,-3058.0
3749,2046-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-30.0,63707.0,-3088.0
3750,2046-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-70.0,62745.0,-3158.0
3751,2046-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-69.0,62291.0,-3227.0
3752,2046-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-18.0,61900.0,-3245.0
3753,2046-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-7.0,61447.0,-3252.0
3754,2046-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-7.0,61067.0,-3259.0
3755,2046-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-6.0,61149.0,-3265.0
3756,2046-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],63.0,61211.0,-3202.0
3757,2047-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],-43.0,61134.0,-3245.0
3758,2047-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],-40.0,61249.0,-3285.0
3759,2047-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],63.0,65125.0,-3222.0
3760,2048-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-66.0,65086.0,-3288.0
3761,2048-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-41.0,65994.0,-3329.0
3762,2048-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-51.0,66225.0,-3380.0
3763,2048-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-18.0,66740.0,-3398.0
3764,2048-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-14.0,67311.0,-3412.0
3765,2048-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],-8.0,67791.0,-3420.0
3766,2048-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],5.0,68500.0,-3415.0
3767,2048-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],8.0,69295.0,-3407.0
3768,2048-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],69.0,69722.0,-3338.0
3769,2049-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],14.0,70182.0,-3324.0
3770,2049-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],22.0,70473.0,-3302.0
3771,2049-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],25.0,70930.0,-3277.0
3772,2049-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],39.0,71395.0,-3238.0
3773,2049-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],55.0,72078.0,-3183.0
3774,2049-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],20.0,73143.0,-3163.0
3775,2049-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],12.0,74216.0,-3151.0
3776,2049-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],9.0,75304.0,-3142.0
3777,2049-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],9.0,76282.0,-3133.0
3778,2049-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],6.0,76652.0,-3127.0
3779,2050-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],9.0,79833.0,-3118.0
3780,2050-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],5.0,81612.0,-3113.0
3781,2050-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],4.0,83700.0,-3109.0
3782,2050-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],5.0,84256.0,-3104.0
3783,2050-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],8.0,84497.0,-3096.0
3784,2050-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,84614.0,-3094.0
3785,2051-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],-35.0,84761.0,-3129.0
3786,2051-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],-27.0,85917.0,-3156.0
3787,2051-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-16.0,86602.0,-3172.0
3788,2051-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],-4.0,87161.0,-3176.0
3789,2051-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-7.0,87553.0,-3183.0
3790,2052-01-01,Coverage_CA_PGE_BAY_Coyote[Percent],70.0,90931.0,-3113.0
3791,2052-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],56.0,91705.0,-3057.0
3792,2052-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],15.0,92451.0,-3042.0
3793,2052-04-01,Coverage_CA_PGE_BAY_Coyote[Percent],8.0,92962.0,-3034.0
3794,2052-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],5.0,93599.0,-3029.0
3795,2052-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,94256.0,-3026.0
3796,2052-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],-1.0,94891.0,-3027.0
3797,2052-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],2.0,95549.0,-3025.0
3798,2052-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],1.0,96224.0,-3024.0
3799,2052-11-01,Coverage_CA_PGE_BAY_Coyote[Percent],-3.0,97281.0,-3027.0
3800,2052-12-01,Coverage_CA_PGE_BAY_Coyote[Percent],-7.0,97734.0,-3034.0
3801,2053-02-01,Coverage_CA_PGE_BAY_Coyote[Percent],68.0,98988.0,-2966.0
3802,2053-03-01,Coverage_CA_PGE_BAY_Coyote[Percent],60.0,99484.0,-2906.0
3803,2053-05-01,Coverage_CA_PGE_BAY_Coyote[Percent],-2.0,101312.0,-2908.0
3804,2053-06-01,Coverage_CA_PGE_BAY_Coyote[Percent],7.0,102547.0,-2901.0
3805,2053-07-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,103953.0,-2898.0
3806,2053-08-01,Coverage_CA_PGE_BAY_Coyote[Percent],3.0,105220.0,-2895.0
3807,2053-09-01,Coverage_CA_PGE_BAY_Coyote[Percent],-2.0,106479.0,-2897.0
3808,2053-10-01,Coverage_CA_PGE_BAY_Coyote[Percent],1.0,107282.0,-2896.0
